step,day,hour,indoor_temp,outdoor_temp,occupancy,action,energy_kwh,carbon_kg,temp_deviation,comfort_violation,temp_delta,hour_sin,hour_cos,is_business_hours,cumulative_energy,comfort_cost
457,4,18.25,0.6065714285714285,0.7773125996810207,0,1,0.2631578947368421,0.2631578947368421,0.37409090909090914,0,0.300540702913788,-0.9978589232386036,0.06540312923014237,0,0.6543589743589743,0.0
458,4,18.5,0.5797142857142856,0.7719298245614036,0,1,0.2631578947368421,0.2631578947368421,0.33136363636363636,0,0.2904776209071793,-0.9914448613738105,0.13052619222005127,0,0.6594871794871795,0.0
459,4,18.75,0.524,0.7256778309409888,0,2,0.5789473684210527,0.5789473684210527,0.24272727272727274,0,0.29603484529888857,-0.9807852804032304,0.1950903220161283,0,0.6707692307692308,0.0
460,4,19.0,0.5162857142857142,0.729665071770335,0,0,0.0,0.0,0.23045454545454547,0,0.28897566836887956,-0.9659258262890684,0.2588190451025203,0,0.6707692307692308,0.0
461,4,19.25,0.37942857142857145,0.6860047846889952,0,0,0.0,0.0,0.01272727272727278,0,0.24992490237308504,-0.9469301294951057,0.3214394653031615,0,0.6707692307692308,0.0
462,4,19.5,0.4534285714285714,0.7444178628389155,1,3,0.9999999999999999,1.0,0.1304545454545455,0,0.24481826374286578,-0.923879532511287,0.38268343236508917,0,0.6902564102564103,0.1304545454545455
463,4,19.75,0.41028571428571425,0.7466108452950558,1,3,0.9999999999999999,1.0,0.06181818181818179,0,0.22048663262240917,-0.8968727415326884,0.442288690219001,0,0.7097435897435898,0.06181818181818179
464,4,20.0,0.3697142857142858,0.7236842105263158,1,3,0.9999999999999999,1.0,0.0027272727272726694,0,0.21643136076899974,-0.8660254037844386,0.5000000000000001,0,0.7292307692307691,0.0027272727272726694
465,4,20.25,0.32971428571428574,0.6644736842105263,0,2,0.5789473684210527,0.5789473684210527,0.0663636363636364,0,0.24001201562030644,-0.8314696123025455,0.5555702330196018,0,0.7405128205128205,0.0
466,4,20.5,0.34885714285714287,0.7272727272727273,0,0,0.0,0.0,0.03590909090909087,0,0.20276359267047167,-0.7933533402912357,0.6087614290087199,0,0.7405128205128205,0.0
467,4,20.75,0.34171428571428575,0.7083333333333334,0,1,0.2631578947368421,0.2631578947368421,0.04727272727272724,0,0.21327726043857015,-0.7518398074789772,0.6593458151000691,0,0.7456410256410256,0.0
468,4,21.0,0.3534285714285714,0.7103269537480064,0,0,0.0,0.0,0.028636363636363592,0,0.21793331330729954,-0.7071067811865477,0.7071067811865474,0,0.7456410256410256,0.0
469,4,21.25,0.36942857142857144,0.7171052631578948,0,0,0.0,0.0,0.003181818181818195,0,0.22123760889155908,-0.6593458151000687,0.7518398074789775,0,0.7456410256410256,0.0
470,4,21.5,0.36942857142857144,0.7966507177033494,0,0,0.0,0.0,0.003181818181818195,0,0.16130970261339744,-0.608761429008721,0.7933533402912349,0,0.7456410256410256,0.0
471,4,21.75,0.32685714285714285,0.6716507177033493,0,2,0.5789473684210527,0.5789473684210527,0.07090909090909085,0,0.2331030339441274,-0.555570233019603,0.8314696123025447,0,0.7569230769230769,0.0
472,4,22.0,0.2865714285714286,0.6359649122807017,0,2,0.5789473684210527,0.5789473684210527,0.13499999999999995,0,0.23881045358966663,-0.5000000000000004,0.8660254037844384,0,0.7682051282051283,0.0
473,4,22.25,0.26714285714285724,0.7151116427432217,0,2,0.5789473684210527,0.5789473684210527,0.16590909090909084,0,0.1689696605587264,-0.4422886902190014,0.8968727415326883,0,0.7794871794871795,0.0
474,4,22.5,0.2331428571428571,0.6337719298245614,0,2,0.5789473684210527,0.5789473684210527,0.22,0,0.21237608891559032,-0.38268343236508956,0.9238795325112868,0,0.7907692307692307,0.0
475,4,22.75,0.2088571428571428,0.6604864433811802,0,2,0.5789473684210527,0.5789473684210527,0.2586363636363637,0,0.1794833283268249,-0.32143946530316186,0.9469301294951056,0,0.8020512820512821,0.0
476,4,23.0,0.22799999999999998,0.6594896331738437,0,0,0.0,0.0,0.22818181818181818,0,0.19029738660258344,-0.25881904510252157,0.9659258262890681,0,0.8020512820512821,0.0
477,4,23.25,0.22999999999999998,0.6702551834130782,0,1,0.2631578947368421,0.2631578947368421,0.22499999999999998,0,0.18323820967257437,-0.19509032201612872,0.9807852804032303,0,0.8071794871794872,0.0
478,4,23.5,0.21028571428571424,0.68122009569378,0,2,0.5789473684210527,0.5789473684210527,0.2563636363636364,0,0.16461399819765696,-0.13052619222005168,0.9914448613738104,0,0.8184615384615385,0.0
479,4,23.75,0.22342857142857142,0.7966507177033494,0,1,0.2631578947368421,0.2631578947368421,0.23545454545454544,0,0.0845599279062782,-0.0654031292301428,0.9978589232386035,0,0.8235897435897436,0.0
480,5,0.0,0.23971428571428577,0.6441387559808612,0,0,0.0,0.0,0.20954545454545453,0,0.20802042655452094,0.0,1.0,0,0.0,0.0
481,5,0.25,0.2371428571428572,0.6541068580542264,0,1,0.2631578947368421,0.2631578947368421,0.2136363636363636,0,0.19915890657855218,0.06540312923014306,0.9978589232386035,0,0.005128205128205128,0.0
482,5,0.5,0.2097142857142857,0.6477272727272727,0,2,0.5789473684210527,0.5789473684210527,0.25727272727272726,0,0.1895464103334335,0.13052619222005157,0.9914448613738104,0,0.01641025641025641,0.0
483,5,0.75,0.1834285714285715,0.6168261562998405,0,2,0.5789473684210527,0.5789473684210527,0.299090909090909,0,0.19900871132472217,0.19509032201612825,0.9807852804032304,0,0.027692307692307693,0.0
484,5,1.0,0.17485714285714288,0.7047448165869219,0,2,0.5789473684210527,0.5789473684210527,0.3127272727272727,0,0.12826674677080208,0.25881904510252074,0.9659258262890683,0,0.038974358974358976,0.0
485,5,1.25,0.14114285714285713,0.6768341307814992,0,3,0.9999999999999999,1.0,0.3663636363636364,0,0.13157104235506162,0.3214394653031616,0.9469301294951057,0,0.05846153846153846,0.0
486,5,1.5,0.128,0.650518341307815,0,2,0.5789473684210527,0.5789473684210527,0.38727272727272727,0,0.14448783418443983,0.3826834323650898,0.9238795325112867,0,0.06974358974358975,0.0
487,5,1.75,0.16057142857142853,0.692384370015949,0,0,0.0,0.0,0.3354545454545455,0,0.13006908981676182,0.44228869021900125,0.8968727415326884,0,0.06974358974358975,0.0
488,5,2.0,0.18400000000000005,0.7228867623604467,0,1,0.2631578947368421,0.2631578947368421,0.29818181818181816,0,0.11940522679483331,0.49999999999999994,0.8660254037844387,0,0.07487179487179488,0.0
489,5,2.25,0.14857142857142858,0.6999601275917066,0,3,0.9999999999999999,1.0,0.3545454545454546,0,0.11805346951036352,0.5555702330196022,0.8314696123025452,0,0.09435897435897435,0.0
490,5,2.5,0.16199999999999998,0.6744417862838916,0,1,0.2631578947368421,0.2631578947368421,0.3331818181818182,0,0.14433763893060986,0.6087614290087207,0.7933533402912352,0,0.09948717948717949,0.0
491,5,2.75,0.1731428571428571,0.7966507177033494,0,1,0.2631578947368421,0.2631578947368421,0.31545454545454554,0,0.05812556323220189,0.6593458151000688,0.7518398074789774,0,0.10461538461538461,0.0
492,5,3.0,0.17085714285714287,0.6405502392344498,0,1,0.2631578947368421,0.2631578947368421,0.3190909090909091,0,0.1745268849504356,0.7071067811865476,0.7071067811865476,0,0.10974358974358973,0.0
493,5,3.25,0.13542857142857145,0.7009569377990431,0,3,0.9999999999999999,1.0,0.37545454545454543,0,0.1103935115650346,0.7518398074789774,0.6593458151000688,0,0.12923076923076923,0.0
494,5,3.5,0.37942857142857145,0.7173046251993621,0,1,0.2631578947368421,0.2631578947368421,0.01272727272727278,0,0.22634424752177834,0.7933533402912352,0.6087614290087207,0,0.13435897435897434,0.0
495,5,3.75,0.16028571428571425,0.7478070175438597,0,2,0.5789473684210527,0.5789473684210527,0.33590909090909093,0,0.08816461399819767,0.8314696123025451,0.5555702330196024,0,0.14564102564102563,0.0
496,5,4.0,0.16257142857142853,0.7671451355661882,0,2,0.5789473684210527,0.5789473684210527,0.33227272727272733,0,0.07479723640732958,0.8660254037844386,0.5000000000000001,0,0.15692307692307694,0.0
497,5,4.25,0.15400000000000003,0.6883971291866029,0,2,0.5789473684210527,0.5789473684210527,0.3459090909090909,0,0.1296185040552719,0.8968727415326884,0.44228869021900125,0,0.1682051282051282,0.0
498,5,4.5,0.18714285714285717,0.7159090909090909,0,0,0.0,0.0,0.29318181818181815,0,0.12631420847101238,0.9238795325112867,0.38268343236508984,0,0.1682051282051282,0.0
499,5,4.75,0.20428571428571424,0.8596491228070176,0,2,0.5789473684210527,0.5789473684210527,0.265909090909091,0,0.0270351456893963,0.9469301294951056,0.3214394653031617,0,0.1794871794871795,0.0
500,5,5.0,0.20028571428571434,0.7583732057416268,0,2,0.5789473684210527,0.5789473684210527,0.2722727272727272,0,0.10123160108140591,0.9659258262890683,0.25881904510252074,0,0.19076923076923077,0.0
501,5,5.25,0.2134285714285714,0.7115231259968102,0,1,0.2631578947368421,0.2631578947368421,0.2513636363636364,0,0.14343646740762994,0.9807852804032304,0.19509032201612833,0,0.1958974358974359,0.0
502,5,5.5,0.2551428571428571,0.7773125996810207,0,0,0.0,0.0,0.18500000000000003,0,0.11580054070291385,0.9914448613738104,0.1305261922200517,0,0.1958974358974359,0.0
503,5,5.75,0.27628571428571436,0.8044258373205743,0,1,0.2631578947368421,0.2631578947368421,0.15136363636363628,0,0.10648843496545515,0.9978589232386035,0.06540312923014327,0,0.20102564102564105,0.0
504,5,6.0,0.2808571428571428,0.7159090909090909,0,1,0.2631578947368421,0.2631578947368421,0.14409090909090919,0,0.17557825172724542,1.0,6.123233995736766e-17,0,0.20615384615384616,0.0
505,5,6.25,0.29142857142857137,0.7842902711323765,0,1,0.2631578947368421,0.2631578947368421,0.12727272727272732,0,0.1296185040552719,0.9978589232386035,-0.06540312923014314,0,0.2112820512820513,0.0
506,5,6.5,0.32485714285714284,0.8120015948963318,0,0,0.0,0.0,0.07409090909090905,0,0.12631420847101238,0.9914448613738104,-0.1305261922200516,0,0.2112820512820513,0.0
507,5,6.75,0.2985714285714286,0.8558612440191388,0,3,0.9999999999999999,1.0,0.11590909090909095,0,0.07945328927605894,0.9807852804032304,-0.1950903220161282,0,0.23076923076923078,0.0
508,5,7.0,0.2928571428571428,0.8046251993620415,0,2,0.5789473684210527,0.5789473684210527,0.125,0,0.11504956443376396,0.9659258262890683,-0.25881904510252063,0,0.24205128205128207,0.0
509,5,7.25,0.37942857142857145,0.8530701754385965,0,1,0.2631578947368421,0.2631578947368421,0.01272727272727278,0,0.1240612796635627,0.9469301294951057,-0.3214394653031616,0,0.2471794871794872,0.0
510,5,7.5,0.2945714285714285,0.8855661881977672,0,3,0.9999999999999999,1.0,0.12227272727272734,0,0.05497146290177232,0.9238795325112868,-0.3826834323650895,0,0.26666666666666666,0.0
511,5,7.75,0.34171428571428575,0.8869617224880384,0,0,0.0,0.0,0.04727272727272724,0,0.07870231300690902,0.8968727415326884,-0.44228869021900113,0,0.26666666666666666,0.0
512,5,8.0,0.3542857142857142,0.8662280701754387,0,2,0.5789473684210527,0.5789473684210527,0.027272727272727337,0,0.10093121057374585,0.8660254037844387,-0.4999999999999998,0,0.27794871794871795,0.0
513,5,8.25,0.37942857142857145,0.8289473684210527,0,1,0.2631578947368421,0.2631578947368421,0.01272727272727278,0,0.14223490537699018,0.8314696123025451,-0.5555702330196023,0,0.2830769230769231,0.0
514,5,8.5,0.4159999999999999,0.9114832535885168,0,1,0.2631578947368421,0.2631578947368421,0.07090909090909085,0,0.09927906278161616,0.7933533402912352,-0.6087614290087207,0,0.2882051282051282,0.0
515,5,8.75,0.4422857142857143,0.8805821371610846,0,1,0.2631578947368421,0.2631578947368421,0.11272727272727275,0,0.13637729047762093,0.7518398074789774,-0.6593458151000688,0,0.29333333333333333,0.0
516,5,9.0,0.46399999999999997,0.9180622009569378,1,2,0.5789473684210527,0.5789473684210527,0.1472727272727272,1,0.11955542204866332,0.7071067811865476,-0.7071067811865475,1,0.3046153846153846,0.1472727272727272
517,5,9.25,0.5257142857142857,0.8951355661881978,1,0,0.0,0.0,0.2454545454545454,1,0.16927005106638635,0.659345815100069,-0.7518398074789773,1,0.3046153846153846,0.2454545454545454
518,5,9.5,0.5114285714285713,0.904505582137161,1,3,0.9999999999999999,1.0,0.22272727272727266,1,0.15470111144487841,0.6087614290087209,-0.793353340291235,1,0.3241025641025641,0.22272727272727266
519,5,9.75,0.5011428571428571,0.93122009569378,1,3,0.9999999999999999,1.0,0.20636363636363633,1,0.12916791829378194,0.5555702330196025,-0.831469612302545,1,0.3435897435897436,0.20636363636363633
520,5,10.0,0.5571428571428572,0.9114832535885168,1,0,0.0,0.0,0.29545454545454547,1,0.17347551817362578,0.49999999999999994,-0.8660254037844387,1,0.3435897435897436,0.29545454545454547
521,5,10.25,0.5494285714285714,0.9308213716108453,1,3,0.9999999999999999,1.0,0.2831818181818182,1,0.1548513066987084,0.4422886902190017,-0.8968727415326881,1,0.3630769230769231,0.2831818181818182
522,5,10.5,0.5948571428571429,0.9019138755980862,1,0,0.0,0.0,0.35545454545454547,1,0.20051066386302194,0.3826834323650899,-0.9238795325112867,1,0.3630769230769231,0.35545454545454547
523,5,10.75,0.6008571428571429,0.9242424242424243,1,2,0.5789473684210527,0.5789473684210527,0.36500000000000005,1,0.18684289576449392,0.32143946530316175,-0.9469301294951056,1,0.37435897435897436,0.36500000000000005
524,5,11.0,0.9999999999999999,0.9088915470494419,1,3,0.9999999999999999,1.0,1.0,1,0.4082306999098828,0.258819045102521,-0.9659258262890682,1,0.39384615384615385,1.0
525,5,11.25,0.5914285714285714,0.9439792663476875,1,2,0.5789473684210527,0.5789473684210527,0.35,1,0.1670171222589366,0.19509032201612816,-0.9807852804032304,1,0.40512820512820513,0.35
526,5,11.5,0.6365714285714286,0.898524720893142,1,0,0.0,0.0,0.42181818181818187,1,0.22499249023730855,0.130526192220052,-0.9914448613738104,1,0.40512820512820513,0.42181818181818187
527,5,11.75,0.6894285714285715,0.9549441786283892,1,0,0.0,0.0,0.5059090909090911,1,0.21027335536197064,0.06540312923014312,-0.9978589232386035,1,0.40512820512820513,0.5059090909090911
528,5,12.0,0.6971428571428571,0.8777910685805423,1,1,0.2631578947368421,0.2631578947368421,0.5181818181818181,1,0.27245419044758185,1.2246467991473532e-16,-1.0,1,0.41025641025641024,0.5181818181818181
529,5,12.25,0.7277142857142856,0.900518341307815,1,0,0.0,0.0,0.5668181818181818,1,0.27140282367077195,-0.06540312923014287,-0.9978589232386035,1,0.41025641025641024,0.5668181818181818
530,5,12.5,0.37942857142857145,0.9411881977671452,1,0,0.0,0.0,0.01272727272727278,0,0.057674977470711986,-0.13052619222005177,-0.9914448613738104,1,0.41025641025641024,0.01272727272727278
531,5,12.75,0.7539999999999999,0.9820574162679426,1,2,0.5789473684210527,0.5789473684210527,0.6086363636363636,1,0.22379092820666874,-0.19509032201612792,-0.9807852804032305,1,0.42153846153846153,0.6086363636363636
532,5,13.0,0.7680000000000001,0.8546650717703349,1,0,0.0,0.0,0.6309090909090911,1,0.3271252628416943,-0.2588190451025208,-0.9659258262890683,1,0.42153846153846153,0.6309090909090911
533,5,13.25,0.7814285714285715,0.9687001594896333,0,0,0.0,0.0,0.6522727272727273,0,0.24827275458095524,-0.32143946530316153,-0.9469301294951057,1,0.42153846153846153,0.0
534,5,13.5,0.7708571428571428,0.9228468899521531,0,1,0.2631578947368421,0.2631578947368421,0.6354545454545454,0,0.27726043857014115,-0.38268343236508967,-0.9238795325112868,1,0.4266666666666667,0.0
535,5,13.75,0.7494285714285712,0.8859649122807017,1,2,0.5789473684210527,0.5789473684210527,0.6013636363636362,1,0.29378191649143887,-0.44228869021900147,-0.8968727415326883,1,0.437948717948718,0.6013636363636362
536,5,14.0,0.716857142857143,0.9515550239234449,1,3,0.9999999999999999,1.0,0.5495454545454547,1,0.2272454190447583,-0.4999999999999997,-0.8660254037844388,1,0.45743589743589746,0.5495454545454547
537,5,14.25,0.7068571428571429,0.9019138755980862,1,2,0.5789473684210527,0.5789473684210527,0.5336363636363637,1,0.2593872033643737,-0.555570233019602,-0.8314696123025455,1,0.46871794871794875,0.5336363636363637
538,5,14.5,0.7082857142857143,0.9740829346092504,1,2,0.5789473684210527,0.5789473684210527,0.5359090909090909,1,0.2057674977470712,-0.6087614290087207,-0.7933533402912352,1,0.48,0.5359090909090909
539,5,14.75,0.6917142857142857,0.8921451355661882,1,2,0.5789473684210527,0.5789473684210527,0.5095454545454546,1,0.2587864223490538,-0.6593458151000688,-0.7518398074789774,1,0.49128205128205127,0.5095454545454546
540,5,15.0,0.6748571428571428,0.8676236044657099,1,2,0.5789473684210527,0.5789473684210527,0.4827272727272726,1,0.26839891859417236,-0.7071067811865471,-0.7071067811865479,1,0.5025641025641026,0.4827272727272726
541,5,15.25,0.6637142857142856,0.8724082934609251,1,2,0.5789473684210527,0.5789473684210527,0.46499999999999986,1,0.2589366176028838,-0.7518398074789773,-0.6593458151000691,1,0.5138461538461538,0.46499999999999986
542,5,15.5,0.6811428571428573,0.919457735247209,1,1,0.2631578947368421,0.2631578947368421,0.4927272727272729,1,0.23265244818263753,-0.7933533402912349,-0.6087614290087209,1,0.518974358974359,0.4927272727272729
543,5,15.75,0.7097142857142857,0.8963317384370016,1,0,0.0,0.0,0.5381818181818183,1,0.26509462300991293,-0.8314696123025452,-0.5555702330196022,1,0.518974358974359,0.5381818181818183
544,5,16.0,0.7302857142857143,0.8588516746411483,1,0,0.0,0.0,0.570909090909091,1,0.3041453890057075,-0.8660254037844385,-0.5000000000000004,1,0.518974358974359,0.570909090909091
545,5,16.25,0.7094285714285714,0.8502791068580542,1,2,0.5789473684210527,0.5789473684210527,0.5377272727272726,1,0.29963953139080807,-0.8968727415326883,-0.44228869021900136,1,0.5302564102564102,0.5377272727272726
546,5,16.5,0.685142857142857,0.8363237639553429,1,2,0.5789473684210527,0.5789473684210527,0.499090909090909,1,0.29738660258335836,-0.9238795325112868,-0.3826834323650895,1,0.5415384615384616,0.499090909090909
547,5,16.75,0.6457142857142858,0.873006379585327,1,3,0.9999999999999999,1.0,0.43636363636363645,1,0.2490237308501052,-0.9469301294951056,-0.3214394653031618,1,0.561025641025641,0.43636363636363645
548,5,17.0,0.37942857142857145,0.7705342902711324,1,1,0.2631578947368421,0.2631578947368421,0.01272727272727278,0,0.18624211474917401,-0.9659258262890683,-0.25881904510252063,1,0.5661538461538462,0.01272727272727278
549,5,17.25,0.6162857142857143,0.8353269537480064,1,2,0.5789473684210527,0.5789473684210527,0.3895454545454546,1,0.26194052267948337,-0.9807852804032303,-0.19509032201612866,1,0.5774358974358975,0.3895454545454546
550,5,17.5,0.6028571428571429,0.7529904306220095,1,1,0.2631578947368421,0.2631578947368421,0.3681818181818183,1,0.31691198558125566,-0.9914448613738104,-0.13052619222005163,1,0.5825641025641026,0.3681818181818183
551,5,17.75,0.6225714285714286,0.8371212121212122,1,0,0.0,0.0,0.39954545454545454,1,0.26389306097927306,-0.9978589232386035,-0.06540312923014273,1,0.5825641025641026,0.39954545454545454
552,5,18.0,0.6234285714285714,0.7543859649122807,1,0,0.0,0.0,0.40090909090909094,1,0.32667467708020426,-1.0,-1.8369701987210297e-16,1,0.5825641025641026,0.40090909090909094
553,5,18.25,0.598,0.8261562998405104,0,1,0.2631578947368421,0.2631578947368421,0.36045454545454547,0,0.2592370081105437,-0.9978589232386036,0.06540312923014237,0,0.5876923076923077,0.0
554,5,18.5,0.5537142857142857,0.8165869218500797,0,2,0.5789473684210527,0.5789473684210527,0.29,0,0.24316611595073595,-0.9914448613738105,0.13052619222005127,0,0.5989743589743589,0.0
555,5,18.75,0.48971428571428577,0.7922647527910686,0,3,0.9999999999999999,1.0,0.1881818181818182,0,0.22784620006007816,-0.9807852804032304,0.1950903220161283,0,0.6184615384615385,0.0
556,5,19.0,0.4991428571428571,0.7820972886762361,1,1,0.2631578947368421,0.2631578947368421,0.20318181818181813,1,0.24046260138179634,-0.9659258262890684,0.2588190451025203,0,0.6235897435897436,0.20318181818181813
557,5,19.25,0.45771428571428574,0.7440191387559809,0,2,0.5789473684210527,0.5789473684210527,0.13727272727272727,0,0.24737158305797538,-0.9469301294951057,0.3214394653031615,0,0.6348717948717949,0.0
558,5,19.5,0.42114285714285704,0.7942583732057417,1,3,0.9999999999999999,1.0,0.07909090909090902,0,0.19029738660258338,-0.923879532511287,0.38268343236508917,0,0.6543589743589744,0.07909090909090902
559,5,19.75,0.44199999999999995,0.720494417862839,1,0,0.0,0.0,0.11227272727272722,0,0.25683388404926405,-0.8968727415326884,0.442288690219001,0,0.6543589743589744,0.11227272727272722
560,5,20.0,0.37942857142857145,0.7238835725677831,0,2,0.5789473684210527,0.5789473684210527,0.01272727272727278,0,0.22138780414538906,-0.8660254037844386,0.5000000000000001,0,0.6656410256410257,0.0
561,5,20.25,0.40314285714285714,0.7543859649122807,0,1,0.2631578947368421,0.2631578947368421,0.05045454545454543,0,0.2108741363772905,-0.8314696123025455,0.5555702330196018,0,0.6707692307692308,0.0
562,5,20.5,0.4008571428571429,0.7374401913875598,0,1,0.2631578947368421,0.2631578947368421,0.04681818181818187,0,0.22243917092219892,-0.7933533402912357,0.6087614290087199,0,0.675897435897436,0.0
563,5,20.75,0.3908571428571428,0.7202950558213717,0,1,0.2631578947368421,0.2631578947368421,0.030909090909090896,0,0.2300991288675278,-0.7518398074789772,0.6593458151000691,0,0.6810256410256411,0.0
564,5,21.0,0.37057142857142855,0.683213716108453,1,2,0.5789473684210527,0.5789473684210527,0.0013636363636364154,0,0.24737158305797538,-0.7071067811865477,0.7071067811865474,0,0.6923076923076923,0.0013636363636364154
565,5,21.25,0.37657142857142856,0.6889952153110048,0,0,0.0,0.0,0.008181818181818169,0,0.24617002102733557,-0.6593458151000687,0.7518398074789775,0,0.6923076923076923,0.0
566,5,21.5,0.346,0.6794258373205742,0,2,0.5789473684210527,0.5789473684210527,0.04045454545454548,0,0.2373085010513668,-0.608761429008721,0.7933533402912349,0,0.7035897435897436,0.0
567,5,21.75,0.36542857142857144,0.7344497607655502,0,0,0.0,0.0,0.009545454545454584,0,0.20606788825473116,-0.555570233019603,0.8314696123025447,0,0.7035897435897436,0.0
568,5,22.0,0.36171428571428577,0.6208133971291867,0,0,0.0,0.0,0.015454545454545448,0,0.28972664463802944,-0.5000000000000004,0.8660254037844384,0,0.7035897435897436,0.0
569,5,22.25,0.3668571428571429,0.6604864433811802,0,0,0.0,0.0,0.00727272727272728,0,0.2625413036948033,-0.4422886902190014,0.8968727415326883,0,0.7035897435897436,0.0
570,5,22.5,0.3360000000000001,0.7091307814992026,0,2,0.5789473684210527,0.5789473684210527,0.056363636363636296,0,0.2096725743466507,-0.38268343236508956,0.9238795325112868,0,0.7148717948717949,0.0
571,5,22.75,0.33799999999999997,0.6425438596491229,0,0,0.0,0.0,0.05318181818181826,0,0.2608891559026735,-0.32143946530316186,0.9469301294951056,0,0.7148717948717949,0.0
572,5,23.0,0.28942857142857137,0.7135167464114832,0,3,0.9999999999999999,1.0,0.1304545454545455,0,0.18188645238810458,-0.25881904510252157,0.9659258262890681,0,0.7343589743589743,0.0
573,5,23.25,0.26257142857142857,0.643939393939394,0,2,0.5789473684210527,0.5789473684210527,0.17318181818181813,0,0.22018624211474921,-0.19509032201612872,0.9807852804032303,0,0.7456410256410256,0.0
574,5,23.5,0.24542857142857144,0.7260765550239235,0,2,0.5789473684210527,0.5789473684210527,0.20045454545454547,0,0.14929408230699912,-0.13052619222005168,0.9914448613738104,0,0.7569230769230769,0.0
575,5,23.75,0.37942857142857145,0.6477272727272727,0,0,0.0,0.0,0.01272727272727278,0,0.27876239110844103,-0.0654031292301428,0.9978589232386035,0,0.7569230769230769,0.0
576,6,0.0,0.37942857142857145,0.680622009569378,0,2,0.5789473684210527,0.5789473684210527,0.01272727272727278,0,0.2539801742264945,0.0,1.0,0,0.011282051282051283,0.0
577,6,0.25,0.21285714285714286,0.6584928229665072,0,2,0.5789473684210527,0.5789473684210527,0.2522727272727273,0,0.1830880144187444,0.06540312923014306,0.9978589232386035,0,0.022564102564102566,0.0
578,6,0.5,0.21085714285714285,0.6265948963317385,0,1,0.2631578947368421,0.2631578947368421,0.2554545454545455,0,0.20606788825473116,0.13052619222005157,0.9914448613738104,0,0.027692307692307693,0.0
579,6,0.75,0.18314285714285716,0.6028708133971292,0,2,0.5789473684210527,0.5789473684210527,0.29954545454545456,0,0.20937218383899076,0.19509032201612825,0.9807852804032304,0,0.038974358974358976,0.0
580,6,1.0,0.19228571428571428,0.6012759170653907,0,0,0.0,0.0,0.285,0,0.21537999399218988,0.25881904510252074,0.9659258262890683,0,0.038974358974358976,0.0
581,6,1.25,0.37942857142857145,0.6477272727272727,0,2,0.5789473684210527,0.5789473684210527,0.01272727272727278,0,0.27876239110844103,0.3214394653031616,0.9469301294951057,0,0.05025641025641026,0.0
582,6,1.5,0.15285714285714286,0.6517145135566189,0,2,0.5789473684210527,0.5789473684210527,0.3477272727272728,0,0.15665364974466808,0.3826834323650898,0.9238795325112867,0,0.06153846153846154,0.0
583,6,1.75,0.14571428571428569,0.7069377990430622,0,2,0.5789473684210527,0.5789473684210527,0.3590909090909091,0,0.11129468308801446,0.44228869021900125,0.8968727415326884,0,0.07282051282051283,0.0
584,6,2.0,0.12914285714285711,0.6694577352472089,0,2,0.5789473684210527,0.5789473684210527,0.3854545454545455,0,0.13082006608591176,0.49999999999999994,0.8660254037844387,0,0.08410256410256411,0.0
585,6,2.25,0.11285714285714282,0.6489234449760766,0,2,0.5789473684210527,0.5789473684210527,0.41136363636363643,0,0.13772904776209074,0.5555702330196022,0.8314696123025452,0,0.09538461538461539,0.0
586,6,2.5,0.11142857142857143,0.7115231259968102,0,2,0.5789473684210527,0.5789473684210527,0.41363636363636364,0,0.08981676179032747,0.6087614290087207,0.7933533402912352,0,0.10666666666666667,0.0
587,6,2.75,0.08199999999999996,0.7121212121212122,0,3,0.9999999999999999,1.0,0.4604545454545455,0,0.07389606488434972,0.6593458151000688,0.7518398074789774,0,0.12615384615384617,0.0
588,6,3.0,0.134,0.7569776714513556,0,0,0.0,0.0,0.37772727272727274,0,0.06743766896966064,0.7071067811865476,0.7071067811865476,0,0.12615384615384617,0.0
589,6,3.25,0.122,0.805622009569378,0,3,0.9999999999999999,1.0,0.39681818181818185,0,0.02448182637428664,0.7518398074789774,0.6593458151000688,0,0.14564102564102566,0.0
590,6,3.5,0.13857142857142857,0.6929824561403509,0,1,0.2631578947368421,0.2631578947368421,0.3704545454545455,0,0.1180534695103635,0.7933533402912352,0.6087614290087207,0,0.15076923076923077,0.0
591,6,3.75,0.10885714285714287,0.7183014354066987,0,3,0.9999999999999999,1.0,0.4177272727272727,0,0.08335836587563838,0.8314696123025451,0.5555702330196024,0,0.17025641025641028,0.0
592,6,4.0,0.09457142857142858,0.7727272727272728,0,3,0.9999999999999999,1.0,0.44045454545454543,0,0.03484529888855517,0.8660254037844386,0.5000000000000001,0,0.18974358974358974,0.0
593,6,4.25,0.13942857142857146,0.7143141945773525,0,0,0.0,0.0,0.3690909090909091,0,0.10243316311204576,0.8968727415326884,0.44228869021900125,0,0.18974358974358974,0.0
594,6,4.5,0.14942857142857147,0.7759170653907497,0,2,0.5789473684210527,0.5789473684210527,0.35318181818181815,0,0.06127966356263145,0.9238795325112867,0.38268343236508984,0,0.20102564102564105,0.0
595,6,4.75,0.19314285714285717,0.7496012759170655,0,0,0.0,0.0,0.2836363636363636,0,0.10408531090417547,0.9469301294951056,0.3214394653031617,0,0.20102564102564105,0.0
596,6,5.0,0.19028571428571428,0.7360446570972887,0,2,0.5789473684210527,0.5789473684210527,0.2881818181818182,0,0.11279663562631423,0.9659258262890683,0.25881904510252074,0,0.2123076923076923,0.0
